Time,VAV_1:DesPer 1:Des Heat Mass Flow [kg/s],VAV_1:DesPer 1:Des Heat Cap [W],VAV_1:DesPer 1:Des Cool Mass Flow [kg/s],VAV_1:DesPer 1:Des Sens Cool Cap [W],VAV_1:DesPer 1:Des Tot Cool Cap [W],VAV_1:DesPer 2:Des Heat Mass Flow [kg/s],VAV_1:DesPer 2:Des Heat Cap [W],VAV_1:DesPer 2:Des Cool Mass Flow [kg/s],VAV_1:DesPer 2:Des Sens Cool Cap [W],VAV_1:DesPer 2:Des Tot Cool Cap [W],VAV_2:DesPer 1:Des Heat Mass Flow [kg/s],VAV_2:DesPer 1:Des Heat Cap [W],VAV_2:DesPer 1:Des Cool Mass Flow [kg/s],VAV_2:DesPer 1:Des Sens Cool Cap [W],VAV_2:DesPer 1:Des Tot Cool Cap [W],VAV_2:DesPer 2:Des Heat Mass Flow [kg/s],VAV_2:DesPer 2:Des Heat Cap [W],VAV_2:DesPer 2:Des Cool Mass Flow [kg/s],VAV_2:DesPer 2:Des Sens Cool Cap [W],VAV_2:DesPer 2:Des Tot Cool Cap [W],VAV_3:DesPer 1:Des Heat Mass Flow [kg/s],VAV_3:DesPer 1:Des Heat Cap [W],VAV_3:DesPer 1:Des Cool Mass Flow [kg/s],VAV_3:DesPer 1:Des Sens Cool Cap [W],VAV_3:DesPer 1:Des Tot Cool Cap [W],VAV_3:DesPer 2:Des Heat Mass Flow [kg/s],VAV_3:DesPer 2:Des Heat Cap [W],VAV_3:DesPer 2:Des Cool Mass Flow [kg/s],VAV_3:DesPer 2:Des Sens Cool Cap [W],VAV_3:DesPer 2:Des Tot Cool Cap [W],VAV_5:DesPer 1:Des Heat Mass Flow [kg/s],VAV_5:DesPer 1:Des Heat Cap [W],VAV_5:DesPer 1:Des Cool Mass Flow [kg/s],VAV_5:DesPer 1:Des Sens Cool Cap [W],VAV_5:DesPer 1:Des Tot Cool Cap [W],VAV_5:DesPer 2:Des Heat Mass Flow [kg/s],VAV_5:DesPer 2:Des Heat Cap [W],VAV_5:DesPer 2:Des Cool Mass Flow [kg/s],VAV_5:DesPer 2:Des Sens Cool Cap [W],VAV_5:DesPer 2:Des Tot Cool Cap [W]
19:12:00,4.345736E+00,9.905381E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.302669E+01,1.545104E+05,2.420936E+05,4.643958E+01,9.776559E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.343695E+02,1.591274E+06,2.468962E+06,6.103613E+00,9.146006E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.446376E+01,1.706831E+05,2.588693E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.102054E+00,8.388175E+04,1.272452E+05
19:13:00,4.345778E+00,9.905364E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.301168E+01,1.542859E+05,2.418639E+05,4.644000E+01,9.776541E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.342076E+02,1.588897E+06,2.466527E+06,6.107043E+00,9.144524E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.444655E+01,1.704338E+05,2.586139E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.101011E+00,8.384224E+04,1.272047E+05
19:14:00,4.345818E+00,9.905347E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.299720E+01,1.540674E+05,2.416406E+05,4.644040E+01,9.776524E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.340509E+02,1.586577E+06,2.464153E+06,6.110425E+00,9.143064E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.442982E+01,1.701900E+05,2.583644E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.099967E+00,8.380270E+04,1.271642E+05
19:15:00,4.345857E+00,9.905330E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.298319E+01,1.538541E+05,2.414227E+05,4.644080E+01,9.776507E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.338986E+02,1.584307E+06,2.461830E+06,6.113759E+00,9.141624E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.441351E+01,1.699508E+05,2.581196E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.098921E+00,8.376315E+04,1.271237E+05
19:16:00,4.345896E+00,9.905313E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.296958E+01,1.536453E+05,2.412096E+05,4.644119E+01,9.776490E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.337503E+02,1.582083E+06,2.459554E+06,6.117046E+00,9.140204E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.439757E+01,1.697159E+05,2.578792E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.097874E+00,8.372358E+04,1.270832E+05
19:17:00,4.345933E+00,9.905297E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.295635E+01,1.534409E+05,2.410010E+05,4.644157E+01,9.776474E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.336058E+02,1.579901E+06,2.457323E+06,6.120288E+00,9.138804E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.438197E+01,1.694848E+05,2.576430E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.096825E+00,8.368400E+04,1.270427E+05
19:18:00,4.345970E+00,9.905282E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.294348E+01,1.532405E+05,2.407965E+05,4.644194E+01,9.776458E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.334647E+02,1.577758E+06,2.455132E+06,6.123505E+00,9.137414E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.436670E+01,1.692574E+05,2.574103E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.095774E+00,8.364439E+04,1.270021E+05
19:19:00,4.346006E+00,9.905266E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.293094E+01,1.530439E+05,2.405960E+05,4.644230E+01,9.776443E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.333270E+02,1.575652E+06,2.452980E+06,6.126690E+00,9.136038E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.435173E+01,1.690334E+05,2.571813E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.094722E+00,8.360477E+04,1.269615E+05
19:20:00,4.346042E+00,9.905251E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.291872E+01,1.528508E+05,2.403992E+05,4.644266E+01,9.776428E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.331923E+02,1.573580E+06,2.450864E+06,6.129838E+00,9.134679E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.433704E+01,1.688125E+05,2.569554E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.093669E+00,8.356513E+04,1.269209E+05
19:21:00,4.346076E+00,9.905237E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.290680E+01,1.526611E+05,2.402058E+05,4.644301E+01,9.776413E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.330605E+02,1.571542E+06,2.448781E+06,6.132949E+00,9.133335E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.432262E+01,1.685946E+05,2.567326E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.092614E+00,8.352548E+04,1.268803E+05
19:22:00,4.346110E+00,9.905222E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.289518E+01,1.524747E+05,2.400160E+05,4.644336E+01,9.776398E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.329317E+02,1.569536E+06,2.446733E+06,6.136025E+00,9.132006E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.430845E+01,1.683796E+05,2.565129E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.091557E+00,8.348581E+04,1.268397E+05
19:23:00,4.346144E+00,9.905208E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.288384E+01,1.522915E+05,2.398293E+05,4.644369E+01,9.776384E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.328055E+02,1.567561E+06,2.444715E+06,6.139066E+00,9.130692E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.429454E+01,1.681675E+05,2.562959E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.090500E+00,8.344612E+04,1.267990E+05
19:24:00,4.346176E+00,9.905194E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.287277E+01,1.521113E+05,2.396458E+05,4.644403E+01,9.776369E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.326820E+02,1.565616E+06,2.442729E+06,6.142073E+00,9.129393E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.428085E+01,1.679579E+05,2.560818E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.089441E+00,8.340642E+04,1.267583E+05
19:25:00,4.346208E+00,9.905180E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.286195E+01,1.519341E+05,2.394653E+05,4.644435E+01,9.776356E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.325610E+02,1.563698E+06,2.440771E+06,6.145046E+00,9.128109E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.426740E+01,1.677509E+05,2.558701E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.088380E+00,8.336671E+04,1.267177E+05
19:26:00,4.346239E+00,9.905167E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.285138E+01,1.517596E+05,2.392876E+05,4.644467E+01,9.776342E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.324424E+02,1.561808E+06,2.438841E+06,6.147986E+00,9.126839E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.425415E+01,1.675463E+05,2.556609E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.087319E+00,8.332698E+04,1.266769E+05
19:27:00,4.346270E+00,9.905154E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.284105E+01,1.515877E+05,2.391128E+05,4.644499E+01,9.776328E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.323262E+02,1.559944E+06,2.436938E+06,6.150894E+00,9.125583E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.424112E+01,1.673440E+05,2.554542E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.086256E+00,8.328724E+04,1.266363E+05
19:28:00,4.346300E+00,9.905141E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.283095E+01,1.514184E+05,2.389404E+05,4.644530E+01,9.776315E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.322121E+02,1.558104E+06,2.435061E+06,6.153769E+00,9.124341E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.422827E+01,1.671439E+05,2.552496E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.085192E+00,8.324748E+04,1.265955E+05
19:29:00,4.346330E+00,9.905128E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.282106E+01,1.512516E+05,2.387707E+05,4.644560E+01,9.776302E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.321002E+02,1.556289E+06,2.433208E+06,6.156614E+00,9.123112E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.421562E+01,1.669459E+05,2.550472E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.084127E+00,8.320772E+04,1.265548E+05
19:30:00,4.346359E+00,9.905116E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.281138E+01,1.510871E+05,2.386033E+05,4.644590E+01,9.776289E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.319903E+02,1.554497E+06,2.431378E+06,6.159427E+00,9.121897E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.420314E+01,1.667499E+05,2.548468E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.083061E+00,8.316794E+04,1.265140E+05
19:31:00,4.346388E+00,9.905104E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.280190E+01,1.509249E+05,2.384382E+05,4.644619E+01,9.776277E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.318824E+02,1.552727E+06,2.429572E+06,6.162210E+00,9.120695E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.419084E+01,1.665559E+05,2.546484E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.081994E+00,8.312815E+04,1.264733E+05
19:32:00,4.346416E+00,9.905092E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.279263E+01,1.507649E+05,2.382755E+05,4.644648E+01,9.776265E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.317764E+02,1.550979E+06,2.427788E+06,6.164964E+00,9.119505E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.417870E+01,1.663637E+05,2.544519E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.080926E+00,8.308835E+04,1.264325E+05
19:33:00,4.346443E+00,9.905080E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.278353E+01,1.506070E+05,2.381149E+05,4.644677E+01,9.776252E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.316723E+02,1.549251E+06,2.426025E+06,6.167688E+00,9.118328E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.416672E+01,1.661733E+05,2.542572E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.079857E+00,8.304853E+04,1.263917E+05
19:34:00,4.346471E+00,9.905068E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.277462E+01,1.504511E+05,2.379563E+05,4.644705E+01,9.776240E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.315699E+02,1.547543E+06,2.424282E+06,6.170384E+00,9.117164E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.415488E+01,1.659846E+05,2.540642E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.078787E+00,8.300871E+04,1.263510E+05
19:35:00,4.346497E+00,9.905057E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.276587E+01,1.502971E+05,2.377997E+05,4.644732E+01,9.776228E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.314692E+02,1.545854E+06,2.422558E+06,6.173052E+00,9.116011E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.414319E+01,1.657975E+05,2.538728E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.077717E+00,8.296888E+04,1.263101E+05
19:36:00,4.346524E+00,9.905046E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.275729E+01,1.501450E+05,2.376449E+05,4.644760E+01,9.776217E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.313701E+02,1.544184E+06,2.420853E+06,6.175691E+00,9.114871E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.413164E+01,1.656119E+05,2.536830E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.076645E+00,8.292904E+04,1.262693E+05
19:37:00,4.346549E+00,9.905034E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.274888E+01,1.499948E+05,2.374921E+05,4.644787E+01,9.776205E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.312727E+02,1.542532E+06,2.419167E+06,6.178304E+00,9.113742E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.412023E+01,1.654279E+05,2.534948E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.075573E+00,8.288919E+04,1.262285E+05
19:38:00,4.346575E+00,9.905024E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.274062E+01,1.498463E+05,2.373410E+05,4.644813E+01,9.776194E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.311768E+02,1.540897E+06,2.417499E+06,6.180890E+00,9.112625E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.410895E+01,1.652454E+05,2.533081E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.074500E+00,8.284933E+04,1.261877E+05
19:39:00,4.346600E+00,9.905013E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.273251E+01,1.496994E+05,2.371917E+05,4.644839E+01,9.776183E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.310824E+02,1.539279E+06,2.415847E+06,6.183450E+00,9.111519E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.409778E+01,1.650641E+05,2.531227E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.073426E+00,8.280947E+04,1.261469E+05
19:40:00,4.346625E+00,9.905002E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.272454E+01,1.495542E+05,2.370439E+05,4.644865E+01,9.776172E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.309894E+02,1.537676E+06,2.414212E+06,6.185983E+00,9.110425E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.408673E+01,1.648842E+05,2.529386E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.072352E+00,8.276960E+04,1.261060E+05
19:41:00,4.346649E+00,9.904992E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.271671E+01,1.494105E+05,2.368977E+05,4.644891E+01,9.776161E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.308977E+02,1.536089E+06,2.412592E+06,6.188492E+00,9.109341E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.407579E+01,1.647056E+05,2.527557E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.071277E+00,8.272972E+04,1.260652E+05
19:42:00,4.346673E+00,9.904982E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.270902E+01,1.492683E+05,2.367531E+05,4.644916E+01,9.776150E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.308075E+02,1.534518E+06,2.410987E+06,6.190975E+00,9.108268E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.406497E+01,1.645282E+05,2.525742E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.070202E+00,8.268984E+04,1.260243E+05
19:43:00,4.346697E+00,9.904971E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.270145E+01,1.491276E+05,2.366099E+05,4.644940E+01,9.776139E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.307185E+02,1.532961E+06,2.409398E+06,6.193434E+00,9.107206E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.405425E+01,1.643520E+05,2.523938E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.069126E+00,8.264995E+04,1.259835E+05
19:44:00,4.346720E+00,9.904961E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.269401E+01,1.489883E+05,2.364682E+05,4.644965E+01,9.776129E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.306308E+02,1.531418E+06,2.407823E+06,6.195869E+00,9.106154E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.404362E+01,1.641768E+05,2.522146E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.068050E+00,8.261006E+04,1.259426E+05
19:45:00,4.346743E+00,9.904952E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.268669E+01,1.488504E+05,2.363278E+05,4.644989E+01,9.776118E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.305442E+02,1.529888E+06,2.406261E+06,6.198280E+00,9.105113E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.403309E+01,1.640028E+05,2.520363E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.066974E+00,8.257016E+04,1.259017E+05
19:46:00,4.346765E+00,9.904942E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.267948E+01,1.487137E+05,2.361887E+05,4.645013E+01,9.776108E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.304588E+02,1.528372E+06,2.404712E+06,6.200668E+00,9.104081E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.402265E+01,1.638297E+05,2.518591E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.065897E+00,8.253026E+04,1.258609E+05
19:47:00,4.346788E+00,9.904932E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.267239E+01,1.485783E+05,2.360509E+05,4.645037E+01,9.776098E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.303746E+02,1.526868E+06,2.403177E+06,6.203033E+00,9.103060E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.401231E+01,1.636577E+05,2.516830E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.064820E+00,8.249036E+04,1.258200E+05
19:48:00,4.346810E+00,9.904923E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.266540E+01,1.484441E+05,2.359143E+05,4.645060E+01,9.776088E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.302915E+02,1.525377E+06,2.401654E+06,6.205375E+00,9.102048E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.400204E+01,1.634866E+05,2.515078E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.063742E+00,8.245045E+04,1.257791E+05
19:49:00,4.346832E+00,9.904913E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.265852E+01,1.483111E+05,2.357789E+05,4.645083E+01,9.776078E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.302094E+02,1.523897E+06,2.400143E+06,6.207695E+00,9.101045E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.399186E+01,1.633165E+05,2.513335E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.062665E+00,8.241054E+04,1.257383E+05
19:50:00,4.346853E+00,9.904904E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.265174E+01,1.481792E+05,2.356447E+05,4.645106E+01,9.776068E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.301283E+02,1.522430E+06,2.398644E+06,6.209993E+00,9.100053E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.398176E+01,1.631472E+05,2.511600E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.061587E+00,8.237063E+04,1.256974E+05
